Cutoff,Home Team,Away Team,Margin,PMF
2026-03-17,Yale,UNC Wilmington,-13,0.013565907606672863
2026-03-17,Yale,UNC Wilmington,-12,0.014104900253062
2026-03-17,Yale,UNC Wilmington,-11,0.014631430927041642
2026-03-17,Yale,UNC Wilmington,-10,0.015142434327984499
2026-03-17,Yale,UNC Wilmington,-9,0.015634841225458624
2026-03-17,Yale,UNC Wilmington,-8,0.016105609619697328
2026-03-17,Yale,UNC Wilmington,-7,0.016551756749002458
2026-03-17,Yale,UNC Wilmington,-6,0.016970391465158344
2026-03-17,Yale,UNC Wilmington,-5,0.017358746472927067
2026-03-17,Yale,UNC Wilmington,-4,0.017714209914966843
2026-03-17,Yale,UNC Wilmington,-3,0.018034355779815887
2026-03-17,Yale,UNC Wilmington,-2,0.018316972618369034
2026-03-17,Yale,UNC Wilmington,-1,0.018560090073682742
2026-03-17,Yale,UNC Wilmington,0,0.01876200275977838
2026-03-17,Yale,UNC Wilmington,1,0.018921228624781104
2026-03-17,Yale,UNC Wilmington,2,0.01903671167874296
2026-03-17,Yale,UNC Wilmington,3,0.019107651301000714
2026-03-17,Yale,UNC Wilmington,4,0.019133573182237986
2026-03-17,Yale,UNC Wilmington,5,0.019114334763102956
2026-03-17,Yale,UNC Wilmington,6,0.01905012641741573
2026-03-17,Yale,UNC Wilmington,7,0.018941468369439454
2026-03-17,Yale,UNC Wilmington,8,0.018789203414476107
2026-03-17,Yale,UNC Wilmington,9,0.01859448558981132
2026-03-17,Yale,UNC Wilmington,10,0.01835876501684678
2026-03-17,Yale,UNC Wilmington,11,0.01808376920333132
2026-03-17,Yale,UNC Wilmington,12,0.017771481155328818
2026-03-17,Yale,UNC Wilmington,13,0.017424114700579245
2026-03-17,Yale,UNC Wilmington,14,0.01704408746712597
2026-03-17,Yale,UNC Wilmington,15,0.016633991992711216
2026-03-17,Yale,UNC Wilmington,16,0.01619656546101109
2026-03-17,Yale,UNC Wilmington,17,0.01573465857014635
2026-03-17,Yale,UNC Wilmington,18,0.015251204037231682
2026-03-17,Yale,UNC Wilmington,19,0.014749185230481696
2026-03-17,Yale,UNC Wilmington,20,0.014231605398312306
2026-03-17,Yale,UNC Wilmington,21,0.013701457933934052
2026-03-17,Yale,UNC Wilmington,22,0.013161698075293882
2026-03-17,Yale,UNC Wilmington,23,0.012615216395199125
2026-03-17,Yale,UNC Wilmington,24,0.012064814386463542
2026-03-17,Yale,UNC Wilmington,25,0.011513182393416409
2026-03-17,Yale,UNC Wilmington,26,0.010962880085579201
2026-03-17,Yale,UNC Wilmington,27,0.010416319613168558
2026-03-17,Yale,UNC Wilmington,28,0.009875751528677658
2026-03-17,Yale,UNC Wilmington,29,0.009343253505354024
2026-03-17,Yale,UNC Wilmington,30,0.008820721833022849
2026-03-17,Yale,UNC Wilmington,31,0.00830986562532993
2026-03-17,Yale,UNC Wilmington,32,0.007812203630850925
2026-03-17,Yale,UNC Wilmington,33,0.007329063504201441
2026-03-17,Yale,UNC Wilmington,34,0.006861583362672447
2026-03-17,Yale,UNC Wilmington,35,0.0064107154292126385
2026-03-17,Yale,UNC Wilmington,36,0.005977231543823701
2026-03-17,Yale,UNC Wilmington,37,0.005561730312510756
2026-03-17,Yale,UNC Wilmington,38,0.00516464565559041
2026-03-17,Yale,UNC Wilmington,39,0.0047862565150391355
2026-03-17,Yale,UNC Wilmington,40,0.004426697483210222
2026-03-17,Yale,UNC Wilmington,41,0.004085970122132219
2026-03-17,Yale,UNC Wilmington,42,0.0037639547531537415
2026-03-17,Yale,UNC Wilmington,43,0.003460422510316839
2026-03-17,Yale,UNC Wilmington,44,0.0031750474669180657
2026-03-17,Yale,UNC Wilmington,45,0.002907418662653406
2026-03-17,Yale,UNC Wilmington,46,0.002657051877967623
2026-03-17,Yale,UNC Wilmington,47,0.0024234010222031572
2026-03-17,Yale,UNC Wilmington,48,0.0022058690223779056
2026-03-17,Yale,UNC Wilmington,49,0.002003818119477441
2026-03-17,Yale,UNC Wilmington,50,0.001816579498645476
2026-03-17,Yale,UNC Wilmington,51,0.0016434621982763552
2026-03-17,Yale,UNC Wilmington,52,0.0014837612604939254
2026-03-17,Yale,UNC Wilmington,53,0.0013367651016397046
2026-03-17,Yale,UNC Wilmington,54,0.001201762096041209
2026-03-17,Yale,UNC Wilmington,55,0.0010780463793909215
2026-03-17,Yale,UNC Wilmington,56,0.0009649228894849698
2026-03-17,Yale,UNC Wilmington,57,0.0008617116718352192
2026-03-17,Yale,UNC Wilmington,58,0.0007677514858003249
2026-03-17,Yale,UNC Wilmington,59,0.0006824027534294457
2026-03-17,Yale,UNC Wilmington,60,0.0006050498982489006
2026-03-17,Yale,UNC Wilmington,61,0.0005351031248366464
2026-03-17,Yale,UNC Wilmington,62,0.00047199969232482113
2026-03-17,Yale,UNC Wilmington,63,0.0004152047360587736
2026-03-17,Yale,UNC Wilmington,64,0.0003642116916398515
2026-03-17,Yale,UNC Wilmington,65,0.0003185423746100095
2026-03-17,Yale,UNC Wilmington,66,0.00027774676722159034
2026-03-17,Yale,UNC Wilmington,67,0.00024140256119772733
2026-03-17,Yale,UNC Wilmington,68,0.00020911450224883743
2026-03-17,Yale,UNC Wilmington,69,0.0001805135784877199
2026-03-17,Yale,UNC Wilmington,70,0.0001552560908964097
2026-03-17,Yale,UNC Wilmington,71,0.00013302263975573095
2026-03-17,Yale,UNC Wilmington,72,0.00011351705656350073
2026-03-17,Yale,UNC Wilmington,73,9.64653065454229e-05
2026-03-17,Yale,UNC Wilmington,74,8.161438250468359e-05
2026-03-17,Yale,UNC Wilmington,75,6.873120655675159e-05
2026-03-17,Yale,UNC Wilmington,76,5.76015523418666e-05
2026-03-17,Yale,UNC Wilmington,77,4.802899667689922e-05
2026-03-17,Yale,UNC Wilmington,78,3.983390636731171e-05
2026-03-17,Yale,UNC Wilmington,79,3.285246310247836e-05
2026-03-17,Yale,UNC Wilmington,80,2.693572704249611e-05
2026-03-17,Yale,UNC Wilmington,81,2.1948737894356204e-05
2026-03-17,Yale,UNC Wilmington,82,1.776965097496385e-05
2026-03-17,Yale,UNC Wilmington,83,1.4288904954985293e-05
2026-03-17,Yale,UNC Wilmington,84,1.1408417639922593e-05
2026-03-17,Yale,UNC Wilmington,85,9.04080622537767e-06
2026-03-17,Yale,UNC Wilmington,86,7.108628899329005e-06
2026-03-17,Yale,UNC Wilmington,87,5.5436453803641035e-06
2026-03-17,Yale,UNC Wilmington,88,4.286094893469396e-06
2026-03-17,Yale,UNC Wilmington,89,3.2839911060123946e-06
2026-03-17,Yale,UNC Wilmington,90,2.4924345880150964e-06
2026-03-17,Yale,UNC Wilmington,91,1.8729443397260503e-06
2026-03-17,Yale,UNC Wilmington,92,1.392810772464608e-06
2026-03-17,Yale,UNC Wilmington,93,1.0244731759983644e-06
2026-03-17,Yale,UNC Wilmington,94,7.449251144925652e-07
2026-03-17,Yale,UNC Wilmington,95,5.351513395437458e-07
2026-03-17,Yale,UNC Wilmington,96,3.795996890436662e-07
2026-03-17,Yale,UNC Wilmington,97,2.65691069958294e-07
2026-03-17,Yale,UNC Wilmington,98,1.8337003421271123e-07
2026-03-17,Yale,UNC Wilmington,99,1.2469769651881732e-07
2026-03-17,Yale,UNC Wilmington,100,8.3487867864751e-08
2026-03-17,Yale,UNC Wilmington,101,5.498635030277028e-08
2026-03-17,Yale,UNC Wilmington,102,3.5592419498409634e-08
2026-03-17,Yale,UNC Wilmington,103,2.2620668381208076e-08
2026-03-17,Yale,UNC Wilmington,104,1.4100646424479002e-08
2026-03-17,Yale,UNC Wilmington,105,8.61114079735531e-09
2026-03-17,Yale,UNC Wilmington,106,5.145530148450937e-09
2026-03-17,Yale,UNC Wilmington,107,3.004406875865946e-09
2026-03-17,Yale,UNC Wilmington,108,1.7116034856142898e-09
2026-03-17,Yale,UNC Wilmington,109,9.498553566439093e-10
2026-03-17,Yale,UNC Wilmington,110,5.125593060144272e-10
2026-03-17,Yale,UNC Wilmington,111,2.68412593240597e-10
2026-03-17,Yale,UNC Wilmington,112,1.3610611812136053e-10
2026-03-17,Yale,UNC Wilmington,113,6.666535625547524e-11
2026-03-17,Yale,UNC Wilmington,114,3.14536016914895e-11
2026-03-17,Yale,UNC Wilmington,115,1.4250537685962958e-11
2026-03-17,Yale,UNC Wilmington,116,6.177857422387719e-12
2026-03-17,Yale,UNC Wilmington,117,2.552215942244299e-12
2026-03-17,Yale,UNC Wilmington,118,1.0000396308408528e-12
2026-03-17,Yale,UNC Wilmington,119,3.6960363596895587e-13
2026-03-17,Yale,UNC Wilmington,120,1.2800662956241675e-13
2026-03-17,Yale,UNC Wilmington,121,4.1218741172687174e-14
2026-03-17,Yale,UNC Wilmington,122,1.2222505182331006e-14
2026-03-17,Yale,UNC Wilmington,123,3.297961734782317e-15
2026-03-17,Yale,UNC Wilmington,124,7.975049742524905e-16
2026-03-17,Yale,UNC Wilmington,125,1.6939543415058387e-16
2026-03-17,Yale,UNC Wilmington,126,3.0744028323673864e-17
2026-03-17,Yale,UNC Wilmington,127,4.579722721037328e-18
2026-03-17,Yale,UNC Wilmington,128,5.252657864481359e-19
2026-03-17,Yale,UNC Wilmington,129,4.125850969109862e-20
2026-03-17,Yale,UNC Wilmington,130,1.6657313996521622e-21
